Base Station ID,District,time,Timestamp,PRB Usage Ratio (%),Traffic Volume (KByte),Number of Users,BBU Energy (W),RRU Energy (W),Channel Shutdown Time (Millisecond),Channel Shutdown Time (Millisecond).1,Deep Sleep Time (Millisecond)
12162,12162-0,2024-01-01 00:00:00,0:00,10.035150409981638,3436585.3237778763,21.432243041109214,97.47243636259635,258.9036218958433,0.0,0.0,93.49028048021538
12162,12162-0,2024-01-01 00:30:00,0:30,7.60487323057336,1668663.5872903916,18.979455652472318,97.58195466261398,198.33674748228674,0.0,0.0,1634.9545030874983
12162,12162-0,2024-01-01 01:00:00,1:00,6.702032917878142,1155716.5925576498,14.854478168414905,97.5689399850484,193.05531398484442,0.0,0.0,0.0
12162,12162-0,2024-01-01 01:30:00,1:30,6.197540648164608,568251.7821933713,12.138925553121286,97.5439311994461,189.76456097373628,0.0,0.0,0.0
12162,12162-0,2024-01-01 02:00:00,2:00,5.87879624199546,413843.4554939753,10.782206539111769,97.50745186653891,201.06470272506627,0.0,0.0,1563.7918111765143
12162,12162-0,2024-01-01 02:30:00,2:30,5.7637007437318415,290612.75398897193,12.343181303861737,97.69574193633441,192.69998482733803,0.0,0.0,0.0
12162,12162-0,2024-01-01 03:00:00,3:00,2.8009432222647224,36814.3601382482,1.0584207235235232,97.57460367706878,168.2557761325386,0.0,0.0,525982.0429508343
12162,12162-0,2024-01-01 03:30:00,3:30,0.0,0.0,0.15288076738002934,97.53035242544158,138.26883168220414,0.0,0.0,903728.9300778048
12162,12162-0,2024-01-01 04:00:00,4:00,0.0,440.978723704324,0.0,97.58347674021678,129.67733014997546,0.0,0.0,903456.2952792023
12162,12162-0,2024-01-01 04:30:00,4:30,0.0,24271.05436634653,0.0,97.5541806062307,137.8054216479149,0.0,0.0,901966.3978813062
12162,12162-0,2024-01-01 05:00:00,5:00,5.510749824346791,213504.50227107859,9.209058027643694,97.51622141030623,194.82062329978297,0.0,0.0,138447.44145239715
12162,12162-0,2024-01-01 05:30:00,5:30,6.013671157603275,791163.9730760634,11.534449643701656,97.57732036059693,183.1761746509177,0.0,0.0,93.61054791170935
12162,12162-0,2024-01-01 06:00:00,6:00,5.447344085940516,148927.8089589841,8.8828304373281,97.58218435841817,201.21777709107903,0.0,0.0,0.0
12162,12162-0,2024-01-01 06:30:00,6:30,5.851231506828317,354646.05188367993,12.156255461848485,97.64292508669922,199.73689875591285,0.0,0.0,749.2887706481931
12162,12162-0,2024-01-01 07:00:00,7:00,6.432056627891996,793096.2997458958,15.93145226807606,97.52365207746553,191.6682852538838,0.0,0.0,0.0
12162,12162-0,2024-01-01 07:30:00,7:30,7.28743903212252,1821754.2395166669,25.343543685226265,97.43952123287264,201.197025997129,0.0,0.0,305.21126738668977
12162,12162-0,2024-01-01 08:00:00,8:00,7.622404642420679,1479838.7506563293,28.68827053454808,98.4647119755428,201.70077267299976,0.0,0.0,15.345061565311205
12162,12162-0,2024-01-01 08:30:00,8:30,8.899831949376438,1786879.8024996754,33.16213015855345,98.43273306482028,192.12673341523026,0.0,0.0,0.0
12162,12162-0,2024-01-01 09:00:00,9:00,8.225638239962716,1823557.3989530953,33.69138979940847,98.58825278925073,198.89755172330007,0.0,0.0,1571.4731963071138
12162,12162-0,2024-01-01 09:30:00,9:30,9.077644651617012,2456349.278577292,39.69282170977568,98.43646222825845,204.9025658986938,0.0,0.0,1873.8279474310045
12162,12162-0,2024-01-01 10:00:00,10:00,8.588782733145718,2251742.3616350363,39.08272513939455,98.71455940724977,203.73425674821604,0.0,0.0,0.0
12162,12162-0,2024-01-01 10:30:00,10:30,9.088620515654164,2698429.180986269,34.87722411168297,98.48357865613731,210.31669506058148,0.0,0.0,1799.362212935499
12162,12162-0,2024-01-01 11:00:00,11:00,8.804692034523852,2790623.0536263036,32.255197261099184,98.57368407628073,208.5850738606836,0.0,0.0,0.0
12162,12162-0,2024-01-01 11:30:00,11:30,9.080230853937419,2879579.8603446647,30.041436681282413,98.55892648821303,203.17173196010933,0.0,0.0,4694.566710500565
12162,12162-0,2024-01-01 12:00:00,12:00,8.041404276573777,1966545.9229417997,26.802359604727414,98.6929511232409,203.9009526891609,0.0,0.0,4267.85074306123
12162,12162-0,2024-01-01 12:30:00,12:30,8.391721238475476,2400633.5703345807,28.465221181385715,98.43144959588085,203.1693697873602,0.0,0.0,825.900533554155
12162,12162-0,2024-01-01 13:00:00,13:00,7.863427144640854,1980764.8864563662,23.173661674706846,98.45822414825432,199.450927888743,0.0,0.0,1363.250549662308
12162,12162-0,2024-01-01 13:30:00,13:30,8.313900177654066,2196960.879547456,26.04117336233471,98.52196028509604,205.35728308131075,0.0,0.0,0.0
12162,12162-0,2024-01-01 14:00:00,14:00,8.599887042634617,2389616.916275903,30.92905293394463,98.48832317300482,200.0276315813371,0.0,0.0,0.0
12162,12162-0,2024-01-01 14:30:00,14:30,9.264133115169649,2646276.32050394,27.245524132197666,97.44016718290044,250.56866915597686,0.0,0.0,0.0
12162,12162-0,2024-01-01 15:00:00,15:00,8.318513900329512,2263100.5474104225,30.801443287684318,97.47846480368352,205.87633370828834,0.0,0.0,3287.905029701622
12162,12162-0,2024-01-01 15:30:00,15:30,8.59415753797461,2455482.6473309337,28.88571726906058,97.46992949443423,201.05767602464857,0.0,0.0,0.0
12162,12162-0,2024-01-01 16:00:00,16:00,8.317322928382973,2396903.5782889016,27.22579579601904,97.42782367439457,200.9273337932711,0.0,0.0,687.3404515174584
12162,12162-0,2024-01-01 16:30:00,16:30,8.693629407360994,2766471.172930365,28.529319355463095,97.43343918510513,205.24839395229685,0.0,0.0,0.0
12162,12162-0,2024-01-01 17:00:00,17:00,8.996216694727424,2873183.0771128745,28.710794016161426,97.43494470583617,205.45669707883096,0.0,0.0,0.0
12162,12162-0,2024-01-01 17:30:00,17:30,9.321822564548839,2854322.6344439453,31.340157321789203,97.44091418624582,248.22707246387853,0.0,0.0,319.33803011398476
12162,12162-0,2024-01-01 18:00:00,18:00,8.763859485599276,2546484.5537576685,29.79546315968894,98.16579883010395,198.50477732956202,0.0,0.0,2246.804119725279
12162,12162-0,2024-01-01 18:30:00,18:30,9.080076648318155,2651711.482401551,25.750563005755346,97.43782780378625,186.56868512690085,0.0,0.0,1171.1123829009234
12162,12162-0,2024-01-01 19:00:00,19:00,9.039816565883518,2375415.7124265037,22.41403743409686,97.44305637560349,194.8865788310235,0.0,0.0,1941.2067778696683
12162,12162-0,2024-01-01 19:30:00,19:30,8.461974397598842,2311418.2457162905,22.146749533148352,97.52814869635316,199.4503273772326,0.0,0.0,0.0
12162,12162-0,2024-01-01 20:00:00,20:00,11.64812244807118,4934288.476201551,24.597137693260333,97.48330418233094,254.92526775048677,0.0,0.0,0.0
12162,12162-0,2024-01-01 20:30:00,20:30,8.89852875444707,2349528.659006374,22.927223333246772,97.4614429345012,204.60182830840282,0.0,0.0,0.0
12162,12162-0,2024-01-01 21:00:00,21:00,8.51924960052485,2050150.8420250148,20.56016885656408,97.45024853005228,203.98669711556033,0.0,0.0,1455.3853540525176
12162,12162-0,2024-01-01 21:30:00,21:30,8.360789474454984,2210582.8494691006,20.97208975921764,97.47932082538192,192.1807132392463,0.0,0.0,0.0
12162,12162-0,2024-01-01 22:00:00,22:00,7.989471451940007,2128006.985189363,18.975129450324825,97.48127275184372,198.08576211740518,0.0,0.0,1128.569373849184
12162,12162-0,2024-01-01 22:30:00,22:30,8.267445700877403,2320355.049509637,20.690539080176883,97.46828322722925,205.08312621112395,0.0,0.0,330.9848673046173
12162,12162-0,2024-01-01 23:00:00,23:00,10.238431391982266,3268684.462258806,22.32061500535145,97.45423221165646,250.41838009972324,0.0,0.0,0.0
12162,12162-0,2024-01-01 23:30:00,23:30,9.993921918419721,3142102.088284719,21.02636262892264,97.43216950290848,209.1911303871306,0.0,0.0,2198.927545005776
